screen,symbol,averageAnalystRating,regularMarketPrice,customPriceAlertConfidence,fiftyTwoWeekRange,sharesOutstanding,fiftyTwoWeekLow,fiftyTwoWeekHigh,regularMarketVolume,averageDailyVolume10Day,averageDailyVolume3Month,marketCap,bookValue,longName
day_losers_options,WFC240119C00050000,,0.03,NONE,0.02 - 0.22,,0.02,0.22,9377.0,,,,,WFC Jan 2024 50.000 call
day_losers_options,DAL240119C00046000,,0.01,NONE,0.01 - 0.05,,0.01,0.05,589.0,,,,,DAL Jan 2024 46.000 call
day_losers_options,DAL240119C00040000,,0.16,NONE,0.16 - 1.13,,0.16,1.13,8526.0,,,,,DAL Jan 2024 40.000 call
department_stores,DDS,3.2 - Hold,385.44,LOW,272.58 - 417.86,12235600.0,272.58,417.86,85126.0,105290.0,108298.0,6252530688.0,111.802,"Dillard's, Inc."
department_stores,M,2.8 - Hold,18.54,LOW,10.54 - 25.12,274072992.0,10.54,25.12,6952874.0,6992760.0,13110235.0,5081313280.0,15.12,"Macy's, Inc."
department_stores,JWN,3.0 - Hold,18.16,LOW,12.88 - 27.15,162332992.0,12.88,27.15,3066369.0,4281200.0,5632061.0,2947967232.0,4.492,"Nordstrom, Inc."
department_stores,KSS,2.9 - Hold,26.12,LOW,17.68 - 35.77,110712000.0,17.68,35.77,6823425.0,5205790.0,5744583.0,2891797504.0,33.793,Kohl's Corporation
department_stores,EXTO,,7.23,LOW,4.8 - 7.25,162232992.0,4.8,7.25,934593.0,1256150.0,958140.0,1172944512.0,,Almacenes Éxito S.A.
department_stores,DDT,,25.89,LOW,25.0 - 26.35,,25.0,26.35,11006.0,7320.0,8103.0,,,Dillards Capital Trust I CAP SECS 7.5%
diagnostics_research,TMO,2.0 - Buy,544.32,LOW,415.6 - 609.85,386372000.0,415.6,609.85,2013148.0,1997350.0,1962180.0,210310004736.0,117.317,Thermo Fisher Scientific Inc.
diagnostics_research,DHR,2.1 - Buy,225.24,LOW,182.09 - 247.62411,738926976.0,182.09,247.62411,2795459.0,2850220.0,3089066.0,166435913728.0,70.926,Danaher Corporation
diagnostics_research,IDXX,2.2 - Buy,535.29,HIGH,372.5 - 568.3,83051696.0,372.5,568.3,624900.0,413560.0,509701.0,46401826816.0,15.619,"IDEXX Laboratories, Inc."
diagnostics_research,IQV,1.9 - Buy,213.85,LOW,167.42 - 241.86,182500000.0,167.42,241.86,1053610.0,986140.0,1275791.0,39027625984.0,31.808,IQVIA Holdings Inc.
diagnostics_research,A,2.4 - Buy,130.54,LOW,96.8 - 159.59,293004000.0,96.8,159.59,1285227.0,1578950.0,2002151.0,38248738816.0,20.009,"Agilent Technologies, Inc."
diagnostics_research,MTD,3.1 - Hold,1182.28,LOW,928.5 - 1615.97,21683800.0,928.5,1615.97,162631.0,164310.0,181258.0,25636323328.0,-4.883,Mettler-Toledo International Inc.
diagnostics_research,ILMN,2.5 - Buy,138.04,HIGH,89.0 - 238.55,158800000.0,89.0,238.55,1564798.0,2149450.0,2711708.0,21920751616.0,37.329,"Illumina, Inc."
diagnostics_research,ICLR,1.8 - Buy,255.0,HIGH,181.92 - 288.5,82327000.0,181.92,288.5,627230.0,592340.0,531270.0,20993384448.0,108.823,ICON Public Limited Company
diagnostics_research,LH,2.1 - Buy,223.48,LOW,179.58763 - 234.09,84900000.0,179.58763,234.09,534099.0,661200.0,786741.0,18973452288.0,92.734,Laboratory Corporation of America Holdings
diagnostics_research,WAT,3.1 - Hold,307.96,LOW,231.9 - 346.99,59127000.0,231.9,346.99,398809.0,417250.0,536972.0,18208749568.0,15.318,Waters Corporation
diagnostics_research,DGX,2.5 - Buy,135.3,LOW,119.59 - 150.57,112435000.0,119.59,150.57,1008690.0,1012900.0,975993.0,15212455936.0,57.366,Quest Diagnostics Incorporated
diagnostics_research,RVTY,2.2 - Buy,110.8,LOW,79.5 - 145.35,123407000.0,79.5,145.35,393670.0,650510.0,900448.0,13673495552.0,62.378,"Revvity, Inc."
diagnostics_research,CRL,1.9 - Buy,211.49,LOW,161.65 - 262.0,51296800.0,161.65,262.0,351270.0,608220.0,551054.0,10848760832.0,64.449,"Charles River Laboratories International, Inc."
diagnostics_research,QGEN,2.3 - Buy,44.92,LOW,34.74 - 50.85,228182000.0,34.74,50.85,1240018.0,1774360.0,1302612.0,10249934848.0,16.188,Qiagen N.V.
diagnostics_research,MEDP,1.8 - Buy,286.73,HIGH,167.0 - 317.57,30683400.0,167.0,317.57,179862.0,180700.0,253241.0,8797851648.0,15.383,"Medpace Holdings, Inc."
diagnostics_research,NTRA,1.8 - Buy,60.89,HIGH,36.9 - 68.1,120152000.0,36.9,68.1,1274698.0,1472430.0,1320646.0,7316055040.0,6.594,"Natera, Inc."
diagnostics_research,SHC,2.3 - Buy,15.34,HIGH,12.34 - 19.4,282623008.0,12.34,19.4,593192.0,803700.0,834195.0,4335436800.0,1.336,Sotera Health Company
diagnostics_research,NEOG,2.0 - Buy,18.18,HIGH,14.44 - 24.1,216520000.0,14.44,24.1,1255218.0,2159470.0,1692335.0,3936333568.0,14.537,Neogen Corporation
diagnostics_research,GH,1.8 - Buy,24.2,HIGH,20.67 - 41.06,121380000.0,20.67,41.06,1534114.0,1268920.0,1618343.0,2937395968.0,1.937,"Guardant Health, Inc."
diagnostics_research,TWST,2.2 - Buy,36.12,HIGH,11.46 - 39.74,57779000.0,11.46,39.74,896470.0,1108650.0,1243720.0,2086977408.0,10.832,Twist Bioscience Corporation
diagnostics_research,MYGN,2.7 - Hold,19.87,HIGH,13.82 - 24.21,89639400.0,13.82,24.21,989211.0,683680.0,702982.0,1781134976.0,8.324,"Myriad Genetics, Inc."
discount_stores,WMT,1.8 - Buy,161.32,LOW,136.09 - 169.94,2692229888.0,136.09,169.94,4542989.0,6577860.0,7669108.0,434310545408.0,29.505,Walmart Inc.
discount_stores,COST,2.1 - Buy,683.24,HIGH,465.33 - 683.72,443728000.0,465.33,683.72,2388399.0,2161230.0,2082546.0,303172714496.0,58.918,Costco Wholesale Corporation
discount_stores,TGT,2.4 - Buy,140.91,LOW,102.93 - 181.7,461662016.0,102.93,181.7,2236556.0,3288290.0,4446572.0,65052794880.0,27.107,Target Corporation
discount_stores,DLTR,2.4 - Buy,135.76,HIGH,102.77 - 161.1,217872000.0,102.77,161.1,1417336.0,2003570.0,2255675.0,29578301440.0,41.303,"Dollar Tree, Inc."
discount_stores,DG,2.4 - Buy,134.64,LOW,101.09 - 239.71,219496992.0,101.09,239.71,1874001.0,2303650.0,3033709.0,29553074176.0,29.395,Dollar General Corporation
discount_stores,BJ,2.3 - Buy,65.62,LOW,60.33 - 78.88,133381000.0,60.33,78.88,1273309.0,1300200.0,1442937.0,8752461824.0,10.141,"BJ's Wholesale Club Holdings, Inc."
discount_stores,PSMT,1.7 - Buy,77.0,HIGH,61.82 - 83.71,30515800.0,61.82,83.71,183390.0,191930.0,210054.0,2349716480.0,35.867,"PriceSmart, Inc."
discount_stores,BIG,3.1 - Hold,6.38,LOW,3.47 - 19.97,29216600.0,3.47,19.97,829870.0,1030990.0,1501977.0,186401904.0,10.721,"Big Lots, Inc."
drug_manufacturers_general,LLY,2.0 - Buy,642.92,LOW,309.2 - 644.0,949307008.0,309.2,644.0,2067773.0,3183860.0,3170777.0,610328444928.0,12.477,Eli Lilly and Company
drug_manufacturers_general,JNJ,2.3 - Buy,162.39,LOW,144.95 - 175.97,2407280128.0,144.95,175.97,4496942.0,6184870.0,6943937.0,390918209536.0,29.59,Johnson & Johnson
drug_manufacturers_general,MRK,1.9 - Buy,118.63,LOW,99.14 - 119.94,2534020096.0,99.14,119.94,6823300.0,8360140.0,8436382.0,300610781184.0,16.269,"Merck & Co., Inc."
drug_manufacturers_general,ABBV,2.3 - Buy,162.4,LOW,130.96 - 166.2,1765539968.0,130.96,166.2,4971442.0,5764060.0,5599656.0,286723670016.0,6.85,AbbVie Inc.
drug_manufacturers_general,NVS,2.0 - Buy,107.45,LOW,79.98 - 107.89,2055459968.0,79.98,107.89,958103.0,1495300.0,1597695.0,220859170816.0,18.567,Novartis AG
drug_manufacturers_general,AZN,1.7 - Buy,69.42,HIGH,61.73 - 76.56,3100329984.0,61.73,76.56,3465435.0,4975800.0,5876306.0,215224909824.0,24.014,AstraZeneca PLC
drug_manufacturers_general,AMGN,2.3 - Buy,306.51,HIGH,211.71 - 311.05,535177984.0,211.71,311.05,1567908.0,2513260.0,2454932.0,164037410816.0,14.308,Amgen Inc.
drug_manufacturers_general,PFE,2.5 - Buy,28.7,LOW,25.76 - 46.74,5646410240.0,25.76,46.74,30373486.0,39834520.0,41537232.0,162051981312.0,17.169,Pfizer Inc.
drug_manufacturers_general,SNY,1.7 - Buy,52.21,HIGH,42.63 - 57.82,2507849984.0,42.63,57.82,1479026.0,1569700.0,2010369.0,130934841344.0,58.034,Sanofi
drug_manufacturers_general,GILD,2.5 - Buy,86.38,HIGH,72.87 - 87.82,1246040064.0,72.87,87.82,5884164.0,6795890.0,6545527.0,107632934912.0,17.894,"Gilead Sciences, Inc."
drug_manufacturers_general,BMY,2.7 - Hold,50.31,LOW,48.25 - 75.18,2034759936.0,48.25,75.18,11461710.0,15217240.0,15066683.0,102368772096.0,14.257,Bristol-Myers Squibb Company
drug_manufacturers_general,GSK,2.2 - Buy,40.1,LOW,33.2 - 40.34,2057539968.0,33.2,40.34,3568462.0,2864300.0,3183512.0,82507350016.0,3.238,GSK plc
drug_manufacturers_general,BIIB,2.0 - Buy,248.12,HIGH,220.86 - 319.76,144898000.0,220.86,319.76,769565.0,948560.0,1108443.0,35952091136.0,99.957,Biogen Inc.
drug_manufacturers_general,GRFS,2.1 - Buy,7.03,HIGH,6.5 - 12.15,678411008.0,6.5,12.15,8294349.0,6826150.0,1794814.0,5962375168.0,9.028,"Grifols, S.A."
drug_manufacturers_general,OGN,2.7 - Hold,16.75,LOW,10.835 - 32.43,255606000.0,10.835,32.43,2978025.0,4883140.0,5771380.0,4281400576.0,-2.304,Organon & Co.
drug_manufacturers_specialty_generic,ZTS,1.8 - Buy,198.94,LOW,151.03 - 201.92,459113984.0,151.03,201.92,1726473.0,1531760.0,1924022.0,91336138752.0,11.051,Zoetis Inc.
drug_manufacturers_specialty_generic,TAK,2.0 - Buy,15.04,LOW,13.19 - 17.15,3137779968.0,13.19,17.15,1924250.0,1684010.0,1841041.0,47192211456.0,4506.6,Takeda Pharmaceutical Company Limited
drug_manufacturers_specialty_generic,HLN,1.5 - Strong Buy,8.64,LOW,7.49 - 9.05,4617290240.0,7.49,9.05,2498070.0,2995040.0,4415038.0,39893389312.0,1.781,Haleon plc
drug_manufacturers_specialty_generic,VTRS,2.7 - Hold,11.68,HIGH,8.74 - 12.49,1199670016.0,8.74,12.49,8912971.0,13070590.0,9349541.0,14480047104.0,17.393,Viatris Inc.
drug_manufacturers_specialty_generic,NBIX,1.9 - Buy,132.03,HIGH,89.04 - 134.93,98251904.0,89.04,134.93,573218.0,669870.0,729675.0,12972198912.0,20.388,"Neurocrine Biosciences, Inc."
drug_manufacturers_specialty_generic,TEVA,2.6 - Hold,11.32,LOW,7.09 - 11.64,1120969984.0,7.09,11.64,8409259.0,11243740.0,8272453.0,12887367680.0,6.181,Teva Pharmaceutical Industries Limited
drug_manufacturers_specialty_generic,RDY,2.0 - Buy,69.38,LOW,51.17 - 73.17,166511008.0,51.17,73.17,412554.0,188000.0,261811.0,11552533504.0,1520.164,Dr. Reddy's Laboratories Limited
drug_manufacturers_specialty_generic,CTLT,2.5 - Buy,49.33,LOW,31.45 - 74.49,180640992.0,31.45,74.49,1913966.0,1900600.0,2357600.0,8911020032.0,21.277,"Catalent, Inc."
drug_manufacturers_specialty_generic,ELAN,2.3 - Buy,15.55,LOW,7.88 - 15.94,492798016.0,7.88,15.94,8554465.0,5750420.0,5480645.0,7663009280.0,12.45,Elanco Animal Health Incorporated
drug_manufacturers_specialty_generic,ITCI,1.9 - Buy,66.36,HIGH,42.01 - 74.165,96238096.0,42.01,74.165,795076.0,775200.0,915411.0,6386360320.0,6.242,"Intra-Cellular Therapies, Inc."
drug_manufacturers_specialty_generic,ALKS,2.4 - Buy,28.2,HIGH,22.01 - 33.71,166880992.0,22.01,33.71,1457032.0,1595520.0,2679608.0,4706043904.0,8.131,Alkermes plc
drug_manufacturers_specialty_generic,PRGO,1.7 - Buy,33.0,LOW,26.81 - 40.28,135506000.0,26.81,40.28,900347.0,1273910.0,1776354.0,4471697920.0,34.968,Perrigo Company plc
drug_manufacturers_specialty_generic,EVO,2.0 - Buy,9.09,HIGH,8.3 - 13.49,354371008.0,8.3,13.49,31333.0,161730.0,48872.0,3276390656.0,6.448,Evotec SE
drug_manufacturers_specialty_generic,BHC,2.7 - Hold,8.53,LOW,5.57 - 10.23,365195008.0,5.57,10.23,2929034.0,2692650.0,2256254.0,3122141952.0,-3.232,Bausch Health Companies Inc.
drug_manufacturers_specialty_generic,PBH,1.7 - Buy,59.55,LOW,52.9 - 68.54,49618600.0,52.9,68.54,105614.0,207260.0,220809.0,2954787584.0,30.96,Prestige Consumer Healthcare Inc.
drug_manufacturers_specialty_generic,HCM,1.9 - Buy,16.47,HIGH,10.68 - 21.28,174251008.0,10.68,21.28,78992.0,60050.0,139091.0,2881541632.0,0.922,HUTCHMED (China) Limited
drug_manufacturers_specialty_generic,AMPH,2.2 - Buy,54.21,HIGH,28.47 - 67.66,47907400.0,28.47,67.66,605982.0,668600.0,458172.0,2597060096.0,12.425,"Amphastar Pharmaceuticals, Inc."
drug_manufacturers_specialty_generic,INDV,2.5 - Buy,15.87,HIGH,14.381 - 26.5,136255008.0,14.381,26.5,24549.0,34160.0,26977.0,2162366976.0,-0.174,Indivior PLC
drug_manufacturers_specialty_generic,IRWD,1.9 - Buy,12.15,HIGH,8.07 - 12.84,156128992.0,8.07,12.84,2288973.0,2435130.0,2155375.0,1896967168.0,-2.07,"Ironwood Pharmaceuticals, Inc."
drug_manufacturers_specialty_generic,DVAX,1.8 - Buy,13.93,HIGH,9.42 - 15.15,129261000.0,9.42,15.15,1451489.0,2016670.0,1679698.0,1800605824.0,4.682,Dynavax Technologies Corporation
drug_manufacturers_specialty_generic,AMRX,2.2 - Buy,5.4,HIGH,1.24 - 6.3,306544000.0,1.24,6.3,1341129.0,1669420.0,1388443.0,1655337600.0,2.144,"Amneal Pharmaceuticals, Inc."
drug_manufacturers_specialty_generic,TARO,2.0 - Buy,41.44,LOW,22.89 - 43.4,37584600.0,22.89,43.4,20835.0,31780.0,33061.0,1557505792.0,46.496,Taro Pharmaceutical Industries Ltd.
drug_manufacturers_specialty_generic,PCRX,1.7 - Buy,32.225,HIGH,25.93 - 48.6,46437700.0,25.93,48.6,344153.0,552660.0,545454.0,1496454784.0,17.911,"Pacira BioSciences, Inc."
drug_manufacturers_specialty_generic,DCPH,1.9 - Buy,14.84,HIGH,9.9 - 21.76,80123104.0,9.9,21.76,361089.0,408490.0,649945.0,1189026816.0,4.772,"Deciphera Pharmaceuticals, Inc."
drug_manufacturers_specialty_generic,COLL,2.2 - Buy,32.51,HIGH,20.83 - 34.96,32610900.0,20.83,34.96,251598.0,619700.0,412493.0,1060180288.0,5.41,"Collegium Pharmaceutical, Inc."
education_training_services,EDU,1.6 - Buy,77.7,LOW,33.98 - 83.73,165512000.0,33.98,83.73,1160898.0,1725010.0,1690829.0,12882503680.0,22.645,New Oriental Education & Technology Group Inc.
education_training_services,TAL,2.1 - Buy,12.11,LOW,5.09 - 13.49,638547008.0,5.09,13.49,2883006.0,6315670.0,7640056.0,7732804096.0,5.991,TAL Education Group
education_training_services,LOPE,1.3 - Strong Buy,125.48,HIGH,99.65 - 144.94,30010500.0,99.65,144.94,119701.0,266350.0,236833.0,3765717760.0,21.949,"Grand Canyon Education, Inc."
education_training_services,GHC,4.0 - Underperform,680.27,LOW,545.0 - 702.4,3580340.0,545.0,702.4,12241.0,16770.0,15380.0,3091378176.0,811.67,Graham Holdings Company
education_training_services,COUR,2.1 - Buy,19.6,LOW,9.91 - 21.26,152548000.0,9.91,21.26,917800.0,1086480.0,1374711.0,2989940736.0,4.029,"Coursera, Inc."
education_training_services,LRN,1.6 - Buy,58.52,LOW,31.68 - 62.56,43344300.0,31.68,62.56,409035.0,474860.0,706819.0,2536508416.0,22.667,"Stride, Inc."
education_training_services,ATGE,1.3 - Strong Buy,58.69,LOW,33.59 - 62.23,39828500.0,33.59,62.23,202847.0,333360.0,453100.0,2337534720.0,34.124,Adtalem Global Education Inc.
education_training_services,STRA,1.7 - Buy,92.05,HIGH,64.53 - 98.22,24415800.0,64.53,98.22,68986.0,85500.0,97967.0,2247474432.0,65.969,"Strategic Education, Inc."
education_training_services,UDMY,2.0 - Buy,13.59,HIGH,8.17 - 16.01,153328992.0,8.17,16.01,733351.0,971550.0,881925.0,2083741056.0,2.265,"Udemy, Inc."
education_training_services,LAUR,1.7 - Buy,13.05,HIGH,9.925 - 14.81,157367008.0,9.925,14.81,765739.0,912280.0,733701.0,2053639424.0,6.138,"Laureate Education, Inc."
education_training_services,AFYA,2.0 - Buy,21.11,HIGH,9.66 - 22.41,47920100.0,9.66,22.41,134961.0,145830.0,188367.0,1978488320.0,38.952,Afya Limited
education_training_services,CHGG,3.1 - Hold,11.1,LOW,7.32 - 24.81,115815000.0,7.32,24.81,1429704.0,2407740.0,2564220.0,1285546496.0,8.933,"Chegg, Inc."
education_training_services,PRDO,1.0 - Strong Buy,17.31,HIGH,11.5 - 19.62,65687900.0,11.5,19.62,224537.0,354390.0,461074.0,1137057536.0,12.634,Perdoceo Education Corporation
education_training_services,UTI,1.7 - Buy,13.05,LOW,5.63 - 13.28,53371400.0,5.63,13.28,482187.0,361520.0,223862.0,696496768.0,4.68,"Universal Technical Institute, Inc."
education_training_services,VTRU,1.8 - Buy,14.82,HIGH,9.8 - 23.99,34309300.0,9.8,23.99,3016.0,35870.0,48587.0,508463808.0,67.807,Vitru Limited
education_training_services,LINC,1.7 - Buy,9.32,HIGH,5.05 - 10.35,31359100.0,5.05,10.35,36394.0,57570.0,76903.0,292266816.0,5.012,Lincoln Educational Services Corporation
education_training_services,APEI,2.2 - Buy,11.57,HIGH,3.76 - 13.51,17783600.0,3.76,13.51,118579.0,149100.0,85175.0,205756240.0,13.591,"American Public Education, Inc."
education_training_services,SKIL,2.0 - Buy,15.41,LOW,13.85 - 43.4,8222270.0,13.85,43.4,36695.0,34020.0,32550.0,126705176.0,54.564,Skillsoft Corp.
education_training_services,STG,4.0 - Underperform,8.6485,LOW,2.966 - 15.399,13748100.0,2.966,15.399,10897.0,5370.0,4914.0,118900448.0,10.076,Sunlands Technology Group
electrical_equipment_parts,VRT,1.8 - Buy,49.52,LOW,11.95 - 50.25,381441984.0,11.95,50.25,3465746.0,4235140.0,6177416.0,18889007104.0,4.494,Vertiv Holdings Co
electrical_equipment_parts,HUBB,2.5 - Buy,327.63,LOW,219.77 - 340.06,53622000.0,219.77,340.06,201285.0,331501.0,661392.0,17571420160.0,51.082,Hubbell Incorporated
electrical_equipment_parts,NVT,2.0 - Buy,56.26,LOW,38.03 - 59.58,165912000.0,38.03,59.58,599024.0,957660.0,1171219.0,9334208512.0,17.751,nVent Electric plc
electrical_equipment_parts,AYI,2.7 - Hold,224.57,LOW,149.3 - 230.34,30816800.0,149.3,230.34,197691.0,498090.0,309730.0,6920528896.0,67.489,"Acuity Brands, Inc."
electrical_equipment_parts,ATKR,2.2 - Buy,150.9,LOW,114.99 - 165.69,37149300.0,114.99,165.69,243602.0,329500.0,420941.0,5605829120.0,39.341,Atkore Inc.
electrical_equipment_parts,ENS,2.0 - Buy,97.95,LOW,78.12 - 113.34,40399100.0,78.12,113.34,157295.0,242090.0,308083.0,3957091840.0,40.715,EnerSys
electrical_equipment_parts,AEIS,2.5 - Buy,102.22,HIGH,81.86 - 126.38,37280700.0,81.86,126.38,110317.0,166280.0,249279.0,3822016000.0,29.53,"Advanced Energy Industries, Inc."
electrical_equipment_parts,WIRE,1.7 - Buy,216.31,HIGH,138.2 - 221.53,15776300.0,138.2,221.53,140591.0,194370.0,206837.0,3412571392.0,109.61,Encore Wire Corporation
electrical_equipment_parts,BE,2.2 - Buy,12.73,LOW,9.51 - 26.548,224048992.0,9.51,26.548,3556417.0,3383790.0,5296282.0,2852143616.0,2.174,Bloom Energy Corporation
electrical_equipment_parts,HAYW,2.6 - Hold,12.58,LOW,9.8 - 15.215,213699008.0,9.8,15.215,906519.0,1189550.0,2059908.0,2688333568.0,5.992,"Hayward Holdings, Inc."
electrical_equipment_parts,ENR,3.0 - Hold,32.11,LOW,27.68 - 37.77,71770704.0,27.68,37.77,431706.0,453340.0,609593.0,2304557312.0,2.947,"Energizer Holdings, Inc."
electrical_equipment_parts,ENVX,1.8 - Buy,10.96,HIGH,7.55 - 23.9,167774000.0,7.55,23.9,3339435.0,4251600.0,4207119.0,1838803072.0,1.562,Enovix Corporation
electrical_equipment_parts,HOLI,2.0 - Buy,25.9,HIGH,15.13 - 27.26,62095800.0,15.13,27.26,1458219.0,701080.0,1028446.0,1608281216.0,19.343,Hollysys Automation Technologies Ltd.
electrical_equipment_parts,POWL,3.0 - Hold,81.14,HIGH,37.36 - 97.63,11959900.0,37.36,97.63,114346.0,141120.0,147069.0,970426304.0,29.087,"Powell Industries, Inc."
electrical_equipment_parts,KE,1.8 - Buy,24.63,HIGH,19.518 - 31.43,24845100.0,19.518,31.43,93661.0,87260.0,85664.0,611934784.0,21.262,"Kimball Electronics, Inc."
electrical_equipment_parts,PLPC,,124.99,HIGH,83.28 - 184.82,4893470.0,83.28,184.82,13703.0,15070.0,17632.0,611634816.0,81.703,Preformed Line Products Company
electronic_components,APH,2.1 - Buy,96.5,LOW,72.0 - 99.93,598310016.0,72.0,99.93,1544458.0,2095450.0,2681245.0,57736916992.0,13.132,Amphenol Corporation
electronic_components,TEL,2.4 - Buy,131.93,LOW,115.0 - 146.6,310779008.0,115.0,146.6,1973176.0,1706420.0,1541988.0,41001070592.0,37.025,TE Connectivity Ltd.
electronic_components,GLW,2.2 - Buy,30.6,LOW,25.26 - 37.1,853174976.0,25.26,37.1,4333693.0,4413490.0,4240011.0,26107154432.0,13.939,Corning Incorporated
electronic_components,JBL,1.7 - Buy,128.14,LOW,74.16 - 141.38,127546000.0,74.16,141.38,1176693.0,1747030.0,2183683.0,16481495040.0,19.705,Jabil Inc.
electronic_components,FLEX,1.8 - Buy,23.33,HIGH,19.44 - 30.75,433398016.0,19.44,30.75,2983589.0,6014570.0,4849285.0,10111175680.0,15.234,Flex Ltd.
electronic_components,OLED,1.9 - Buy,177.62,HIGH,125.38 - 194.84,47358100.0,125.38,194.84,223265.0,276320.0,317127.0,8411745280.0,29.192,Universal Display Corporation
electronic_components,FN,2.3 - Buy,188.8,LOW,90.19 - 199.99,36330900.0,90.19,199.99,112747.0,226480.0,306591.0,6859274240.0,42.118,Fabrinet
electronic_components,LFUS,2.8 - Hold,239.98,HIGH,212.8 - 309.94,24902900.0,212.8,309.94,107627.0,132590.0,105506.0,5976197632.0,96.556,"Littelfuse, Inc."
electronic_components,CLS,2.0 - Buy,28.73,LOW,10.5 - 30.36,119041000.0,10.5,30.36,807055.0,1283460.0,1754003.0,3426770688.0,14.542,Celestica Inc.
electronic_components,SANM,2.2 - Buy,50.86,HIGH,43.41 - 65.58,56839000.0,43.41,65.58,382949.0,351150.0,481437.0,2890831616.0,38.164,Sanmina Corporation
electronic_components,PLXS,2.7 - Hold,102.93,HIGH,83.84 - 115.36,27504200.0,83.84,115.36,65816.0,91250.0,117882.0,2831007232.0,44.214,Plexus Corp.
electronic_components,ROG,2.0 - Buy,115.77,LOW,115.13 - 173.16,18616500.0,115.13,173.16,99906.0,118910.0,117140.0,2169946624.0,65.031,Rogers Corporation
electronic_components,OSIS,1.7 - Buy,124.36,HIGH,87.65 - 139.9,16987800.0,87.65,139.9,61975.0,76570.0,90412.0,2112602880.0,42.646,"OSI Systems, Inc."
electronic_components,VICR,2.3 - Buy,38.34,HIGH,35.48 - 98.38,32707100.0,35.48,98.38,197734.0,296900.0,486038.0,1704224512.0,11.891,Vicor Corporation
electronic_components,TTMI,2.2 - Buy,14.84,HIGH,11.13 - 17.46,102245000.0,11.13,17.46,254150.0,383680.0,643737.0,1517315840.0,14.594,"TTM Technologies, Inc."
electronic_components,CTS,2.3 - Buy,41.93,LOW,35.5 - 49.59,31158000.0,35.5,49.59,102184.0,211470.0,205819.0,1306454912.0,16.749,CTS Corporation
electronic_components,BHE,1.7 - Buy,26.75,LOW,20.58 - 29.46,35681900.0,20.58,29.46,96410.0,180100.0,152940.0,954490816.0,29.817,"Benchmark Electronics, Inc."
electronic_components,BELFB,2.0 - Buy,62.96,HIGH,30.11 - 69.57,10630800.0,30.11,69.57,70472.0,89950.0,116309.0,802387392.0,25.165,Bel Fuse Inc.
electronic_components,BELFA,2.0 - Buy,62.1,HIGH,31.15 - 69.21,2141590.0,31.15,69.21,4953.0,3730.0,4070.0,801878656.0,25.165,Bel Fuse Inc.
electronic_components,MEI,2.3 - Buy,20.49,LOW,20.31 - 51.38,35599400.0,20.31,51.38,188585.0,268910.0,311367.0,729788224.0,22.814,"Methode Electronics, Inc."
electronic_components,LYTS,2.0 - Buy,13.99,HIGH,11.44 - 16.97,28921400.0,11.44,16.97,78086.0,140280.0,199635.0,404610368.0,6.46,LSI Industries Inc.
electronic_components,DAKT,1.0 - Strong Buy,8.04,HIGH,2.91 - 12.42,46180200.0,2.91,12.42,411071.0,746760.0,624138.0,371288800.0,5.06,"Daktronics, Inc."
electronic_components,OUST,2.4 - Buy,6.63,LOW,3.21 - 19.2,40692300.0,3.21,19.2,908832.0,987250.0,806082.0,269789952.0,4.776,"Ouster, Inc."
electronic_components,RELL,,10.4,HIGH,9.81 - 24.97,12227000.0,9.81,24.97,355276.0,218210.0,111337.0,148495360.0,11.11,"Richardson Electronics, Ltd."
electronic_gaming_multimedia,NTES,1.7 - Buy,91.06,HIGH,76.85 - 118.9,644952000.0,76.85,118.9,1134050.0,2502790.0,2018538.0,58729328640.0,186.66,"NetEase, Inc."
electronic_gaming_multimedia,EA,2.1 - Buy,137.92,HIGH,108.53 - 143.47,268966016.0,108.53,143.47,1132749.0,1414240.0,1793306.0,37095792640.0,28.072,Electronic Arts Inc.
electronic_gaming_multimedia,TTWO,2.0 - Buy,161.68,HIGH,101.77 - 164.85,170068000.0,101.77,164.85,945847.0,1079490.0,1987450.0,27496593408.0,49.589,"Take-Two Interactive Software, Inc."
electronic_gaming_multimedia,RBLX,2.2 - Buy,40.92,LOW,24.88 - 47.65,573651008.0,24.88,47.65,6080147.0,6421870.0,9714174.0,25523318784.0,0.202,Roblox Corporation
electronic_gaming_multimedia,BILI,2.1 - Buy,10.65,HIGH,10.41 - 28.15,412156992.0,10.41,28.15,3298337.0,5103790.0,5710030.0,4475896832.0,37.35,Bilibili Inc.
electronic_gaming_multimedia,PLTK,2.2 - Buy,7.7,HIGH,7.58 - 12.895,367228000.0,7.58,12.895,448275.0,704780.0,869316.0,2827655424.0,-0.768,Playtika Holding Corp.
electronic_gaming_multimedia,DDI,1.7 - Buy,9.08,HIGH,6.95 - 10.95,49553400.0,6.95,10.95,30511.0,37370.0,19167.0,449944864.0,14.083,"DoubleDown Interactive Co., Ltd."
electronic_gaming_multimedia,SOHU,1.7 - Buy,9.67,HIGH,7.8 - 17.25,33737300.0,7.8,17.25,58184.0,72530.0,85209.0,326239680.0,31.216,Sohu.com Limited
electronic_gaming_multimedia,BRAG,1.7 - Buy,5.09,HIGH,2.92 - 5.85,22732500.0,2.92,5.85,22821.0,12490.0,34845.0,116369616.0,3.106,Bragg Gaming Group Inc.
